,timestampe,tweet_id,tweet_text
0,2020-10-06 18:47:05,1313551369098465283,"Mia wants to make sure no person goes broke because they get sick by enacting a medicare for all system in which every person in the country receives comprehensive health coverage including expanding Medicare to cover dental, vision, and home health care.
#mia4md #vote #biden2020 https://t.co/oVqoJpanPQ"
1,2020-10-06 18:33:05,1313547843504951296,"$3 can make the difference between winning or losing the race for MD’s 1st District! Not only here in Maryland, but across the country, our democracy &amp; our rights are in danger right now, so let’s all pitch in to make sure we win in Nov.
#NoDemLeftBehind

https://t.co/l7iDJCUcjk https://t.co/FJQtTouVmp"
2,2020-10-06 18:11:04,1313542306264494083,"We need to Flip Maryland's District 1 Blue by Voting for Mia Mason! We need your help to do it! Join in now for  Phone Banking for Somerset County!

It's easy &amp; if you need training email benjamin@miadmason.us

https://t.co/VO2z105vza https://t.co/Osl2meMfLT"
3,2020-10-06 17:55:41,1313538431633494017,"Marylanders, we’re counting on you! 

It's your Land,
Your Legacy,
And your #Vote!

We’re fighting to restore equity and equality to all!  
#Healthcare #Jobs #environment #ERA #Broadband #publictransport #Farmers #Schools #VoteMia 
Your Voice, Your Vote!
https://t.co/6V3MiVBZLl"
4,2020-10-06 17:45:46,1313535937259995136,"RT @Mia4MD: Voting has begun!

#mia4md #votemia https://t.co/EcwNf0gJsx"
5,2020-10-06 17:33:28,1313532843059023873,"Worcester County Residents, you can now put your mail in ballot in your local ballot box! Find your nearest ballot box at:

https://t.co/vTMo31CfAK https://t.co/5hKwpekEYN"
6,2020-10-06 17:17:05,1313528717516386305,"Join Maryland Democrats across the state as we call voters into Congressional District 1 to support Democratic Nominee for Congress, Mia Mason, Joe Biden for President, and other down-ballot candidates. Join us on October 12th at 10 am, 1 pm, and 4 pm.
https://t.co/FhFYlbDAyH https://t.co/ePg0mkhH7a"
7,2020-10-06 16:35:56,1313518362060902403,"RT @amyschumer: I’d like to say history is watching, Mark Zuckerberg, and we don’t need you to apologize. We need action. You too Sandberg!…"
8,2020-10-06 16:11:05,1313512108294909952,"We need to Flip Maryland's District 1 Blue by Voting for Mia Mason! We need your help to do it! Join in now for  Phone Banking for Worcester County!

It's easy &amp; if you need training email benjamin@miadmason.us

https://t.co/Z99F8CPifY https://t.co/Q1zhIMMYzG"
9,2020-10-06 15:43:04,1313505060710686720,"We're heading into the homestretch &amp; we need to raise $10,000 for Mia Mason @Mia4MD running for Maryland's 1st Congressional District! We need to oust Andy Harris!

Can you help us with a donation? $5, $15, or anything you can afford is appreciated!

https://t.co/gQ93neC1gP https://t.co/5WEB7vcSM2"
10,2020-10-06 15:41:45,1313504727741628419,"Everyone counted us out. 

They said a Progressive democrat can't win in MD-1. It's too rural, it's too gerrymandered.

We want to prove them wrong. If we can raise 7k by Sunday we can run our ad on tv during early voting.

Help shock the nation at 

https://t.co/5V7m45PA9Z https://t.co/zqnpFCgvTZ"
11,2020-10-06 15:17:29,1313498621430636546,"Caroline County Residents, you can now put your mail in ballot in your local ballot box! Find your nearest ballot box at:

https://t.co/vTMo31CfAK https://t.co/OLXNSRfXRx"
12,2020-10-06 15:13:15,1313497557616689159,"Andy Harris votes ""present"" on measure condemning QAnon! Is this the leadership MD's 1st District needs? Vote for Mia Mason to get real representation!

https://t.co/G8pgbjSBBM"
13,2020-10-06 15:07:05,1313496004776296451,"Healthcare should not be only for the wealthy! Mia Mason will fight to get quality affordable Healthcare for everyone!

Donate and Vote for Mia

https://t.co/N5veKyR5Jy https://t.co/uG5Zjh5tQp"
14,2020-10-06 14:15:04,1313482911744696329,"Thanks @StephenatHome for this informative video of how and when to vote for Marylanders.

For more info go to https://t.co/H48svszu0D

#betterknowaballot 

https://t.co/5Bfexq1KBH"
15,2020-10-06 14:03:34,1313480019885338625,"Baltimore County Residents, you can now put your mail in ballot in your local ballot box! Find your nearest ballot box at:

https://t.co/vTMo31CfAK https://t.co/5uRo2yjsrt"
16,2020-10-06 13:43:04,1313474861503787009,"We need to Flip Maryland's District 1 Blue by Voting for Mia Mason! We need your help to do it! Join in now for  Phone Banking for Kent County!

It's easy &amp; if you need training email benjamin@miadmason.us

https://t.co/aEJM6VaDeX https://t.co/5LEQUsxFh5"
17,2020-10-06 13:33:04,1313472345521127424,"Join Mia, the Towson University Democrats, &amp; special guests for a rally to get out the youth vote! 

Please register today:https://t.co/My4SoFbLoR

Support Mia &amp; the Towson Dems by donating to: https://t.co/8xJsUrbRQy

Email Lauren@miadmason.us if interested in sending in a video https://t.co/yPBGtjHd2H"
18,2020-10-06 12:56:21,1313463101694586883,"RT @apbenven: 102-year-old Beatrice Lumpkin put on a face shield and gloves and took her ballot to the mailbox.

When she was born, women c…"
19,2020-10-06 12:11:04,1313451708362764289,"We need to Flip Maryland's District 1 Blue by Voting for Mia Mason! We need your help to do it! Join in now for  Phone Banking for Dorchester County!

It's easy &amp; if you need training email benjamin@miadmason.us

https://t.co/hhYVDRvDnn https://t.co/j6A9sfIGYD"
20,2020-10-06 11:55:39,1313447829357170688,"We're a grassroots campaign and we rely on donor support from friends like you. This weekend we challenge 16 of our you to donate at least $16 for the next 4 days.  https://t.co/nyY6XFxrv6
#FriendsofMia #Mia4MD #votemia https://t.co/AVOrWv2R8B"
21,2020-10-06 11:47:04,1313445668883660800,"Canvass with Mia Mason- Cecil County

Get out there and encourage voters to cast their ballot for Mia Mason by dropping off literature to voters!

Meet at the Providence Seventh-Day Adventist Church, 3085 Singerly Road, Elkton, MD 21921 at 9:30am on Tuesday, Oct. 6 https://t.co/oo0Q4BVvXC"
22,2020-10-06 11:43:04,1313444662036828162,"Marylanders the last day to register to vote is Oct. 13. Make sure that you are registered and get out and vote!!

https://t.co/CntdF0Jp5Z https://t.co/SNet7PFNDL"
